temporada,id_jugador,nombre_jugador,edad,nacionalidad,equipo,partidos_jugados,minutos,goles,tarjetas_amarillas,tarjetas_rojas
2022,697,M. Solomon,23.0,Israel,Fulham FC,19.0,560.0,4.0,0.0,0.0
2022,2279,E. Ampadu,22.0,Wales,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2022,19329,D. James,25.0,Wales,Fulham FC,20.0,611.0,2.0,0.0,0.0
2022,180560,H. Mejbri,19.0,Tunisia,Manchester United,0.0,0.0,0.0,0.0,0.0
2022,202086,J. Sarmiento,20.0,Ecuador,Brighton & Hove Albion,9.0,169.0,0.0,1.0,0.0
2022,284406,A. Gilchrist,19.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2022,76,M. Nakamba,28.0,Zimbabwe,Aston Villa,0.0,0.0,0.0,0.0,0.0
2022,906,T. Chong,23.0,Netherlands,Manchester United,0.0,0.0,0.0,0.0,0.0
2022,18903,M. Ritchie,33.0,Scotland,Newcastle United,7.0,32.0,0.0,0.0,0.0
2022,18948,N. Redmond,28.0,England,Southampton FC,1.0,0.0,0.0,0.0,0.0
2022,153429,T. Mengi,20.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2022,171058,H. Ashby,21.0,Scotland,Newcastle United,0.0,0.0,0.0,0.0,0.0
2022,181797,B. Humphreys,19.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2022,284414,R. Mundle,19.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2022,284446,F. Potts,19.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2022,309505,R. Walters,18.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2022,178,Lucas Moura,30.0,Brazil,Tottenham Hotspur,15.0,139.0,1.0,0.0,1.0
2022,259,Thiago Silva,38.0,Brazil,Chelsea FC,27.0,2352.0,0.0,2.0,0.0
2022,326,Allan,31.0,Brazil,Everton FC,0.0,0.0,0.0,0.0,0.0
2022,378,Alex Telles,30.0,Brazil,Manchester United,0.0,0.0,0.0,0.0,0.0
2022,632,C. Gomes,22.0,France,Manchester City,0.0,0.0,0.0,0.0,0.0
2022,18751,Ivan Cavaleiro,29.0,Angola,Fulham FC,0.0,0.0,0.0,0.0,0.0
2022,18885,K. Darlow,32.0,Wales,Newcastle United,0.0,0.0,0.0,0.0,0.0
2022,19076,J. Lewis,24.0,Northern Ireland,Newcastle United,2.0,9.0,0.0,0.0,0.0
2022,19195,A. El Ghazi,27.0,Netherlands,Aston Villa,0.0,0.0,0.0,0.0,0.0
2022,30476,Lyanco,25.0,Brazil,Southampton FC,21.0,1172.0,1.0,4.0,0.0
2022,195993,C. Alcaraz,20.0,Argentina,Southampton FC,18.0,1035.0,4.0,3.0,0.0
2022,284248,M. Frauendorf,18.0,Germany,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2022,284415,Yago Santiago,19.0,Spain,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2022,147,Philippe Coutinho,30.0,Brazil,Aston Villa,20.0,781.0,1.0,3.0,0.0
2022,159,H. Lloris,36.0,France,Tottenham Hotspur,25.0,2206.0,0.0,0.0,0.0
2022,299,Fabinho,29.0,Brazil,Liverpool FC,36.0,2677.0,0.0,11.0,0.0
2022,622,Aymeric Laporte,28.0,Spain,Manchester City,12.0,993.0,0.0,0.0,0.0
2022,874,Cristiano Ronaldo,37.0,Portugal,Manchester United,10.0,520.0,1.0,2.0,0.0
2022,2290,N. Kanté,31.0,France,Chelsea FC,7.0,520.0,0.0,1.0,0.0
2022,2825,A. Mitrović,28.0,Serbia,Fulham FC,24.0,2015.0,14.0,7.0,0.0
2022,18945,S. Armstrong,30.0,Scotland,Southampton FC,32.0,1403.0,2.0,6.0,0.0
2022,19023,T. Ream,35.0,USA,Fulham FC,33.0,2899.0,1.0,2.0,0.0
2022,30776,C. Romero,24.0,Argentina,Tottenham Hotspur,2.0,180.0,0.0,0.0,0.0
2022,130419,M. Longstaff,22.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2022,168,D. Sánchez,26.0,Colombia,Tottenham Hotspur,18.0,852.0,0.0,1.0,0.0
2022,297,A. Oxlade-Chamberlain,29.0,England,Liverpool FC,9.0,334.0,1.0,0.0,0.0
2022,318,K. Koulibaly,31.0,Senegal,Chelsea FC,23.0,1800.0,2.0,6.0,0.0
2022,548,H. Ziyech,29.0,Morocco,Chelsea FC,18.0,653.0,0.0,1.0,0.0
2022,855,João Cancelo,28.0,Portugal,Manchester City,17.0,1279.0,2.0,3.0,1.0
2022,905,Fred,29.0,Brazil,Manchester United,35.0,1233.0,2.0,6.0,0.0
2022,2726,K. Zouma,28.0,France,West Ham United,25.0,1991.0,2.0,0.0,0.0
2022,2927,M. Batshuayi,29.0,Belgium,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2022,22173,A. Saint-Maximin,25.0,France,Newcastle United,25.0,1117.0,1.0,1.0,0.0
2022,41725,Fábio Vieira,22.0,Portugal,Arsenal FC,22.0,499.0,1.0,0.0,0.0
2022,291476,D. Fofana,20.0,Côte d'Ivoire,Chelsea FC,3.0,69.0,0.0,0.0,0.0
2022,302,Roberto Firmino,31.0,Brazil,Liverpool FC,25.0,1211.0,11.0,0.0,0.0
2022,635,R. Mahrez,31.0,Algeria,Manchester City,30.0,1923.0,5.0,2.0,0.0
2022,1330,M. Oršić,30.0,Croatia,Southampton FC,1.0,6.0,0.0,0.0,0.0
2022,1465,P. Aubameyang,33.0,Gabon,Chelsea FC,15.0,550.0,1.0,1.0,0.0
2022,2114,M. Djenepo,24.0,Mali,Southampton FC,16.0,706.0,0.0,1.0,0.0
2022,2922,L. Dendoncker,27.0,Belgium,Aston Villa,20.0,689.0,0.0,0.0,0.0
2022,2986,É. Mendy,30.0,Senegal,Chelsea FC,10.0,854.0,0.0,1.0,0.0
2022,18781,D. Gray,26.0,Jamaica,Everton FC,33.0,2512.0,4.0,3.0,0.0
2022,18854,A. Townsend,31.0,England,Everton FC,0.0,0.0,0.0,0.0,0.0
2022,19657,M. Rodák,26.0,Slovakia,Fulham FC,2.0,180.0,0.0,0.0,0.0
2022,273757,A. Devine,18.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2022,278085,S. Edozie,19.0,England,Southampton FC,17.0,559.0,0.0,0.0,0.0
2022,284267,I. Price,19.0,Northern Ireland,Everton FC,1.0,32.0,0.0,1.0,0.0
2022,1131,A. Oko-Flex,20.0,Republic of Ireland,West Ham United,0.0,0.0,0.0,0.0,0.0
2022,2852,L. Augustinsson,28.0,Sweden,Aston Villa,3.0,76.0,0.0,1.0,0.0
2022,2930,J. Butland,29.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2022,18745,Rúben Vinagre,23.0,Portugal,Everton FC,2.0,24.0,0.0,0.0,0.0
2022,60353,M. Paskotši,19.0,Estonia,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2022,144723,K. Hegyi,20.0,Hungary,West Ham United,0.0,0.0,0.0,0.0,0.0
2022,169291,V. Sinisalo,21.0,Finland,Aston Villa,0.0,0.0,0.0,0.0,0.0
2022,287111,F. Mrozek,19.0,Poland,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2022,151754,L. Clarkson,21.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2022,152949,D. Simeu,20.0,England,Southampton FC,0.0,0.0,0.0,0.0,0.0
2021,883,L. Grant,36.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2021,1093,E. Mwepu,21.0,Zambia,Brighton & Hove Albion,18.0,997.0,2.0,2.0,0.0
2021,2275,W. Caballero,39.0,Argentina,Southampton FC,2.0,180.0,0.0,1.0,0.0
2021,18826,M. Noble,32.0,England,West Ham United,11.0,326.0,1.0,0.0,0.0
2021,18956,S. Long,33.0,Republic of Ireland,Southampton FC,13.0,301.0,1.0,1.0,0.0
2021,19629,D. Martin,34.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2021,90497,W. Reid,31.0,New Zealand,West Ham United,0.0,0.0,0.0,0.0,0.0
2021,154793,Jamie Patrick Bowden,19.0,Republic of Ireland,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,630,F. Delph,30.0,England,Everton FC,11.0,665.0,0.0,2.0,0.0
2021,888,P. Jones,28.0,England,Manchester United,4.0,162.0,0.0,0.0,0.0
2021,18769,T. Walcott,31.0,England,Southampton FC,9.0,380.0,0.0,0.0,0.0
2021,22010,S. Ojo,24.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2021,138919,T. Dickson-Peters,19.0,Scotland,Norwich City,0.0,0.0,0.0,0.0,0.0
2021,172,D. Alli,25.0,England,Everton FC,11.0,329.0,0.0,3.0,0.0
2021,190,Cédric Soares,30.0,Portugal,Arsenal FC,21.0,1486.0,1.0,3.0,0.0
2021,286,J. Matip,30.0,Cameroon,Liverpool FC,31.0,2790.0,3.0,2.0,0.0
2021,507,Thiago Alcântara,30.0,Spain,Liverpool FC,25.0,1538.0,1.0,2.0,0.0
2021,1972,L. Karius,28.0,Germany,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2021,18815,R. Fredericks,29.0,England,West Ham United,7.0,304.0,0.0,1.0,0.0
2021,18891,C. Clark,32.0,Republic of Ireland,Newcastle United,13.0,1015.0,0.0,2.0,1.0
2021,18892,P. Dummett,30.0,Wales,Newcastle United,3.0,198.0,0.0,2.0,0.0
2021,18924,J. Hendrick,29.0,Republic of Ireland,Newcastle United,3.0,70.0,1.0,0.0,0.0
2021,19062,M. McGovern,37.0,Northern Ireland,Norwich City,0.0,0.0,0.0,0.0,0.0
2021,19229,D. Randolph,34.0,Republic of Ireland,West Ham United,0.0,0.0,0.0,0.0,0.0
2021,138806,B. Williams,21.0,England,Norwich City,26.0,2121.0,0.0,8.0,0.0
2021,284498,H. Lindley,19.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2021,163,S. Aurier,29.0,Côte d'Ivoire,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,742,R. Varane,28.0,France,Manchester United,22.0,1829.0,1.0,0.0,0.0
2021,18978,F. Andone,28.0,Romania,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2021,138839,T. Omole,22.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,138909,D. Langley,21.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2021,180866,Marcelo Pitaluga,19.0,Brazil,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2021,284373,L. De Bolle,19.0,Scotland,Newcastle United,0.0,0.0,0.0,0.0,0.0
2021,1452,Mohamed Elneny,29.0,Egypt,Arsenal FC,14.0,800.0,0.0,1.0,0.0
2021,18934,H. Lewis,24.0,England,Southampton FC,0.0,0.0,0.0,0.0,0.0
2021,18981,J. Locadia,28.0,Curaçao,Brighton & Hove Albion,1.0,22.0,0.0,0.0,0.0
2021,138905,T. Allan,22.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2021,154800,M. Fagan-Walcott,19.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,278064,T. Springett,19.0,Republic of Ireland,Norwich City,3.0,140.0,0.0,1.0,0.0
2021,278092,J. Tomkinson,19.0,USA,Norwich City,0.0,0.0,0.0,0.0,0.0
2021,278108,A. Kirk,19.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2021,19188,C. Hourihane,30.0,Republic of Ireland,Aston Villa,0.0,0.0,0.0,0.0,0.0
2021,19253,J. Hugill,29.0,England,Norwich City,0.0,0.0,0.0,0.0,0.0
2021,19437,B. Davies,26.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2021,20224,A. Lonergan,38.0,England,Everton FC,0.0,0.0,0.0,0.0,0.0
2021,138819,M. Lavinier,21.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,138844,H. Tyrer,20.0,England,Everton FC,0.0,0.0,0.0,0.0,0.0
2021,138864,K. Chauke,18.0,South Africa,Southampton FC,0.0,0.0,0.0,0.0,0.0
2021,162493,M. Craig,18.0,Scotland,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,167656,M. Leonard,20.0,Scotland,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2021,282254,O. Offiah,19.0,England,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2021,284418,K. Cesay,19.0,Sierra Leone,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,284442,C. Webster,17.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2021,284556,T. O&apos;Reilly,18.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2021,639,T. Richards,21.0,England,Brighton & Hove Albion,2.0,23.0,0.0,0.0,0.0
2021,18820,C. Coventry,21.0,Republic of Ireland,West Ham United,0.0,0.0,0.0,0.0,0.0
2021,19174,J. Steer,29.0,England,Aston Villa,1.0,90.0,0.0,0.0,0.0
2021,138793,H. White,20.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,138890,B. Lyons-Foster,21.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,162904,R. Williams,20.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2021,167657,T. Onyango,18.0,England,Everton FC,3.0,25.0,0.0,0.0,0.0
2021,171059,J. Baptiste,18.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2021,274550,H. Vale,18.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2021,278129,L. Mbete,18.0,England,Manchester City,0.0,0.0,0.0,0.0,0.0
2021,280683,J. Balagizi,18.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2021,284185,C. Whitaker,18.0,England,Everton FC,0.0,0.0,0.0,0.0,0.0
2021,284311,T. Small,17.0,England,Southampton FC,0.0,0.0,0.0,0.0,0.0
2021,253,A. Areola,28.0,France,West Ham United,1.0,90.0,0.0,0.0,0.0
2021,567,Rúben Dias,24.0,Portugal,Manchester City,29.0,2403.0,2.0,5.0,0.0
2021,720,L. Rupp,30.0,Germany,Norwich City,19.0,762.0,0.0,0.0,0.0
2021,1485,Bruno Fernandes,27.0,Portugal,Manchester United,36.0,3119.0,10.0,10.0,0.0
2021,1946,L. Trossard,27.0,Belgium,Brighton & Hove Albion,34.0,2812.0,8.0,2.0,0.0
2021,2664,Trézéguet,27.0,Egypt,Aston Villa,1.0,10.0,0.0,0.0,0.0
2021,2724,L. Digne,28.0,France,Aston Villa,16.0,1272.0,0.0,2.0,0.0
2021,2795,G. Sigurðsson,32.0,Iceland,Everton FC,0.0,0.0,0.0,0.0,0.0
2021,18931,C. Wood,30.0,New Zealand,Newcastle United,17.0,1328.0,2.0,0.0,0.0
2021,18968,Y. Bissouma,25.0,Mali,Brighton & Hove Albion,26.0,2117.0,1.0,10.0,0.0
2021,19088,D. Henderson,24.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2021,47380,Marc Cucurella,23.0,Spain,Brighton & Hove Albion,35.0,3092.0,1.0,6.0,0.0
2021,129643,E. Ferguson,17.0,Republic of Ireland,Brighton & Hove Albion,1.0,22.0,0.0,0.0,0.0
2021,138842,M. Azeez,19.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2021,158697,J. McAtee,19.0,England,Manchester City,2.0,18.0,0.0,0.0,0.0
2021,162590,T. Morton,19.0,England,Liverpool FC,2.0,66.0,0.0,1.0,0.0
2021,281,C. Kelleher,23.0,Republic of Ireland,Liverpool FC,2.0,180.0,0.0,0.0,0.0
2021,301,B. Woodburn,22.0,Wales,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2021,671,B. Traoré,26.0,Burkina Faso,Aston Villa,9.0,213.0,0.0,0.0,0.0
2021,1145,I. Konaté,22.0,France,Liverpool FC,11.0,990.0,0.0,2.0,0.0
2021,2484,Y. Mina,27.0,Colombia,Everton FC,13.0,847.0,0.0,3.0,0.0
2021,2735,P. Højbjerg,26.0,Denmark,Tottenham Hotspur,36.0,3199.0,2.0,3.0,0.0
2021,3295,P. Tau,27.0,South Africa,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2021,180940,T. Sharman-Lowe,18.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2021,284327,R. Welch,18.0,England,Everton FC,0.0,0.0,0.0,0.0,0.0
2021,284420,Z. Awe,17.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2021,69257,J. Furlong,19.0,Republic of Ireland,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2021,138411,L. Hughes,20.0,Northern Ireland,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2021,138841,M. Ogungbo,19.0,Republic of Ireland,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2021,138893,D. Markanday,20.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2021,138906,J. White,19.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2021,138937,F. Marschall,18.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2021,154807,D. Chesters,19.0,England,West Ham United,1.0,0.0,0.0,0.0,0.0
2021,167663,T. McGill,21.0,Canada,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2021,231062,A. Okonkwo,20.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2021,284323,C. Savage,18.0,Wales,Manchester United,0.0,0.0,0.0,0.0,0.0
2021,284408,S. Perkins,17.0,England,West Ham United,1.0,3.0,0.0,0.0,0.0
2021,312118,J. Feeney,16.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2021,84,Wesley,25.0,Brazil,Aston Villa,1.0,0.0,0.0,0.0,0.0
2021,305,D. Origi,26.0,Belgium,Liverpool FC,7.0,126.0,3.0,0.0,0.0
2021,2784,R. RÃºnarsson,26.0,Iceland,Arsenal FC,0.0,0.0,0.0,0.0,0.0
